title,recommended_genres,true_genres
"Good Morning, Vietnam (1987)","['Comedy', 'Drama']","['Comedy', 'Drama', 'War']"
"Good Mother, The (1988)",['Drama'],['Drama']
Grumpy Old Men (1993),['Comedy'],['Comedy']
Guess Who's Coming to Dinner (1967),"['Comedy', 'Drama']","['Comedy', 'Drama']"
Romeo Must Die (2000),"['Action', 'Romance']","['Action', 'Romance']"
Here on Earth (2000),['Drama'],"['Drama', 'Romance']"
Whatever It Takes (2000),"['Comedy', 'Romance']","['Comedy', 'Romance']"
Buddy Boy (1999),['Drama'],"['Drama', 'Thriller']"
"Color of Paradise, The (Rang-e Khoda) (1999)",['Drama'],['Drama']
Waking the Dead (1999),[],['Drama']
Blood and Sand (Sangre y Arena) (1989),[],"['Drama', 'Romance']"
Gothic (1986),[],"['Drama', 'Horror']"
Hillbillys in a Haunted House (1967),['Comedy'],['Comedy']
Lord of the Flies (1963),['Adventure'],"['Adventure', 'Drama', 'Thriller']"
Modern Times (1936),['Comedy'],['Comedy']
Last Resort (1994),['Drama'],['Comedy']
Solar Crisis (1993),['Drama'],"['Sci-Fi', 'Thriller']"
That's Life! (1986),['Comedy'],['Drama']
Heart and Souls (1993),['Drama'],"['Comedy', 'Fantasy']"
Hud (1963),['Thriller'],"['Drama', 'Western']"
"Hustler, The (1961)",['Drama'],['Drama']
Inherit the Wind (1960),['Drama'],['Drama']
Dersu Uzala (1974),[],"['Adventure', 'Drama']"
Close Encounters of the Third Kind (1977),"['Drama', 'Sci-Fi']","['Drama', 'Sci-Fi']"
Horror Hotel (a.k.a. The City of the Dead) (1960),['Horror'],['Horror']
Jonah Who Will Be 25 in the Year 2000 (1976),['Comedy'],['Comedy']
Retroactive (1997),[],"['Sci-Fi', 'Thriller']"
"Place in the Sun, A (1951)","['Drama', 'Romance']","['Drama', 'Romance']"
Jacob's Ladder (1990),[],"['Horror', 'Mystery', 'Thriller']"
Empire Records (1995),"['Action', 'Drama', 'War']","['Comedy', 'Drama']"
"Bamba, La (1987)",['Drama'],['Drama']
Ladyhawke (1985),[],"['Adventure', 'Fantasy', 'Romance']"
Lucas (1986),[],['Drama']
High Fidelity (2000),['Comedy'],['Comedy']
Price of Glory (2000),['Drama'],['Drama']
"Road to El Dorado, The (2000)","[""Children's""]","['Animation', ""Children's""]"
"Skulls, The (2000)",[],['Thriller']
Autopsy (Macchie Solari) (1975),['Drama'],['Horror']
Devil Girl From Mars (1954),['Sci-Fi'],['Sci-Fi']
"Dorado, El (1967)",['Western'],['Western']
"Hideous Sun Demon, The (1959)",['Horror'],"['Horror', 'Sci-Fi']"
Hook (1991),[],"['Adventure', 'Fantasy']"
Horror Express (1972),['Horror'],['Horror']
My Chauffeur (1986),['Comedy'],['Comedy']
"Son of the Sheik, The (1926)",[],['Adventure']
Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),['Horror'],['Horror']
True Grit (1969),"['Adventure', 'Western']","['Adventure', 'Western']"
Roadside Prophets (1992),[],"['Comedy', 'Drama']"
Madame Sousatzka (1988),[],['Drama']
Max Dugan Returns (1983),['Comedy'],['Comedy']
Midnight Express (1978),['Drama'],['Drama']
Misery (1990),[],['Horror']
Mr. Saturday Night (1992),['Comedy'],"['Comedy', 'Drama']"
Murphy's Romance (1985),"['Comedy', 'Romance']","['Comedy', 'Romance']"
My Life (1993),['Comedy'],['Drama']
Solaris (Solyaris) (1972),[],"['Drama', 'Sci-Fi']"
Network (1976),['Horror'],"['Comedy', 'Drama']"
No Way Out (1987),[],['Thriller']
North Dallas Forty (1979),['Drama'],"['Comedy', 'Drama']"
"Odd Couple, The (1968)",[],['Comedy']
"Outlaw Josey Wales, The (1976)",['Horror'],['Western']
Black and White (1999),[],['Drama']
Frequency (2000),[],"['Drama', 'Thriller']"
Ready to Rumble (2000),['Comedy'],['Comedy']
Return to Me (2000),[],"['Drama', 'Romance']"
Rules of Engagement (2000),[],"['Drama', 'Thriller']"
Joe Gould's Secret (2000),"[""Children's""]",['Drama']
Me Myself I (2000),['Comedy'],['Comedy']
"Bell, Book and Candle (1958)","['Comedy', 'Romance']","['Comedy', 'Romance']"
"Bells, The (1926)",[],"['Crime', 'Drama']"
"End of Violence, The (1997)",['Drama'],"['Drama', 'Thriller']"
Force 10 from Navarone (1978),"['Action', 'War']","['Action', 'War']"
How to Stuff a Wild Bikini (1965),[],['Comedy']
Mystery Train (1989),['Comedy'],"['Comedy', 'Crime', 'Drama']"
Sacco and Vanzetti (Sacco e Vanzetti) (1971),['Drama'],['Drama']
Taffin (1988),[],"['Action', 'Thriller']"
Arthur (1981),"['Comedy', 'Romance']","['Comedy', 'Romance']"
Bachelor Party (1984),['Comedy'],['Comedy']
Parenthood (1989),['Drama'],"['Comedy', 'Drama']"
Predator (1987),"['Action', 'Sci-Fi', 'Thriller']","['Action', 'Sci-Fi', 'Thriller']"
"Prince of Tides, The (1991)",[],"['Drama', 'Romance']"
"Postman Always Rings Twice, The (1981)","['Crime', 'Thriller']","['Crime', 'Thriller']"
Smoking/No Smoking (1993),"['Comedy', 'Thriller']",['Comedy']
All the Vermeers in New York (1990),[],"['Comedy', 'Drama', 'Romance']"
Freedom for Us (À nous la liberté ) (1931),['Comedy'],['Comedy']
"Actor's Revenge, An (Yukinojo Henge) (1963)",['Drama'],['Drama']
28 Days (2000),['Comedy'],['Comedy']
American Psycho (2000),"['Comedy', 'Horror', 'Thriller']","['Comedy', 'Horror', 'Thriller']"
Keeping the Faith (2000),[],"['Comedy', 'Romance']"
Where the Money Is (2000),['Comedy'],"['Comedy', 'Drama']"
East is East (1999),['Comedy'],['Comedy']
"Filth and the Fury, The (2000)",[],['Documentary']
Passion of Mind (1999),['Thriller'],"['Romance', 'Thriller']"
Third World Cop (1999),['Action'],['Action']
Coming Apart (1969),['Drama'],['Drama']
Diner (1982),['Drama'],"['Comedy', 'Drama']"
Shakes the Clown (1991),[],['Comedy']
Cabaret (1972),[],"['Musical', 'War']"
What Ever Happened to Baby Jane? (1962),"['Drama', 'Thriller']","['Drama', 'Thriller']"
Prick Up Your Ears (1987),[],['Drama']
Auntie Mame (1958),[],"['Comedy', 'Drama']"
Guys and Dolls (1955),[],['Musical']
"Hunger, The (1983)",['Horror'],['Horror']
Marathon Man (1976),[],['Thriller']
Caddyshack (1980),['Drama'],['Comedy']
Gossip (2000),[],"['Drama', 'Thriller']"
Love and Basketball (2000),"['Drama', 'Romance']","['Drama', 'Romance']"
U-571 (2000),[],"['Action', 'Thriller']"
"Virgin Suicides, The (1999)","['Comedy', 'Drama']","['Comedy', 'Drama']"
Jennifer 8 (1992),[],['Thriller']
"Law, The (Le Legge) (1958)",['Drama'],['Drama']
Limelight (1952),['Adventure'],['Drama']
Phantom Love (Ai No Borei) (1978),['Drama'],['Drama']
Stacy's Knights (1982),['Drama'],['Drama']
Committed (2000),[],"['Comedy', 'Drama']"
"Crow: Salvation, The (2000)","['Action', 'Horror', 'Thriller']","['Action', 'Horror']"
"Flintstones in Viva Rock Vegas, The (2000)","[""Children's"", 'Comedy']","[""Children's"", 'Comedy']"
Where the Heart Is (2000),"['Comedy', 'Drama']","['Comedy', 'Drama']"
"Big Kahuna, The (2000)",['Comedy'],"['Comedy', 'Drama']"
Bossa Nova (1999),[],['Comedy']
Smiling Fish and Goat on Fire (1999),['Drama'],['Drama']
"Idiots, The (Idioterne) (1998)",[],"['Comedy', 'Drama']"
"Last September, The (1999)",['Drama'],['Drama']
Time Code (2000),[],['Drama']
Carnosaur (1993),"['Horror', 'Sci-Fi']","['Horror', 'Sci-Fi']"
Carnosaur 2 (1995),"['Horror', 'Sci-Fi']","['Horror', 'Sci-Fi']"
Carnosaur 3: Primal Species (1996),"['Horror', 'Sci-Fi']","['Horror', 'Sci-Fi']"
Defying Gravity (1997),[],['Drama']
"Hidden, The (1987)",['Comedy'],"['Action', 'Horror', 'Sci-Fi']"
Two Moon Juction (1988),['Drama'],['Drama']
Gladiator (2000),[],"['Action', 'Drama']"
I Dreamed of Africa (2000),[],['Drama']
Up at the Villa (2000),[],['Drama']
Human Traffic (1999),['Drama'],['Drama']
"Jails, Hospitals & Hip-Hop (2000)",[],['Drama']
Black Tights (Les Collants Noirs) (1960),['Drama'],['Drama']
Breathless (1983),[],"['Action', 'Drama', 'Romance', 'Thriller']"
"Great Locomotive Chase, The (1956)",['Drama'],"['Adventure', 'War']"
"Idolmaker, The (1980)",['Drama'],['Drama']
Inferno (1980),"['Drama', 'Horror']",['Horror']
"King of Marvin Gardens, The (1972)",['Drama'],"['Crime', 'Drama']"
"Kill, Baby... Kill! (Operazione Paura) (1966)",['Horror'],['Horror']
"Lords of Flatbush, The (1974)",[],['Comedy']
Mr. Mom (1983),"['Comedy', 'Drama']","['Comedy', 'Drama']"
Time Masters (Les Maîtres du Temps) (1982),['Sci-Fi'],"['Animation', 'Sci-Fi']"
Battlefield Earth (2000),"['Action', 'Drama', 'Sci-Fi']","['Action', 'Sci-Fi']"
Center Stage (2000),['Drama'],['Drama']
Held Up (2000),[],['Comedy']
Screwed (2000),[],['Comedy']
Whipped (2000),[],['Comedy']
Hamlet (2000),['Drama'],['Drama']
Anchors Aweigh (1945),[],"['Comedy', 'Musical']"
Blue Hawaii (1961),['Drama'],"['Comedy', 'Musical']"
"Castaway Cowboy, The (1974)",[],"['Comedy', 'Western']"
G. I. Blues (1960),['Comedy'],['Musical']
"Gay Deceivers, The (1969)",[],['Comedy']
Gypsy (1962),['Drama'],['Musical']
King Creole (1958),[],"['Drama', 'Musical']"
On the Town (1949),[],['Musical']
One Little Indian (1973),"['Comedy', 'Drama']","['Comedy', 'Drama', 'Western']"
Pee-wee's Big Adventure (1985),['Comedy'],['Comedy']
Regret to Inform (1998),['Drama'],['Documentary']
Roustabout (1964),[],['Musical']
Saludos Amigos (1943),[],"['Animation', ""Children's"", 'Comedy']"
"Slipper and the Rose, The (1976)",['Horror'],"['Adventure', 'Musical', 'Romance']"
Things Change (1988),['Drama'],['Comedy']
Honeymoon in Vegas (1992),"['Comedy', 'Romance']","['Comedy', 'Romance']"
Dinosaur (2000),"['Animation', ""Children's""]","['Animation', ""Children's""]"
Loser (2000),[],"['Comedy', 'Romance']"
Road Trip (2000),['Comedy'],['Comedy']
Small Time Crooks (2000),[],['Comedy']
"Hollywood Knights, The (1980)",['Comedy'],['Comedy']
"Myth of Fingerprints, The (1997)",['Drama'],"['Comedy', 'Drama']"
Possession (1981),"['Drama', 'Horror']","['Drama', 'Horror']"
"Twelve Chairs, The (1970)",[],['Comedy']
Mission: Impossible 2 (2000),"['Action', 'Thriller']","['Action', 'Thriller']"
Shanghai Noon (2000),['Action'],['Action']
Better Living Through Circuitry (1999),['Comedy'],['Documentary']
8 1/2 Women (1999),"['Comedy', 'Drama']",['Comedy']
Carnival of Souls (1962),['Drama'],"['Horror', 'Thriller']"
Flying Tigers (1942),['Drama'],"['Action', 'Drama', 'War']"
"Gold Rush, The (1925)",['Comedy'],['Comedy']
"House of Exorcism, The (La Casa dell'esorcismo) (1974)",[],['Horror']
It's in the Water (1998),['Comedy'],['Comedy']
Monsieur Verdoux (1947),[],['Comedy']
On Her Majesty's Secret Service (1969),[],['Action']
Seven Days in May (1964),['Thriller'],['Thriller']
"Spy Who Loved Me, The (1977)",['Comedy'],['Action']
Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),['Drama'],['Drama']
Vagabond (Sans toit ni loi) (1985),[],['Drama']
Moonraker (1979),['Sci-Fi'],"['Action', 'Romance', 'Sci-Fi']"
"Man with the Golden Gun, The (1974)",['Comedy'],['Action']
"King in New York, A (1957)",['Comedy'],"['Comedy', 'Drama']"
"Woman of Paris, A (1923)","['Comedy', 'Drama']",['Drama']
In Old California (1942),['Comedy'],['Western']
"Fighting Seabees, The (1944)",[],"['Action', 'Drama', 'War']"
Dark Command (1940),[],['Western']
Cleo From 5 to 7 (Cléo de 5 à 7) (1962),[],['Drama']
Big Momma's House (2000),['Comedy'],['Comedy']
Running Free (2000),"['Action', 'Adventure', 'Sci-Fi']",['Drama']
"Abominable Snowman, The (1957)","['Horror', 'Sci-Fi']","['Horror', 'Sci-Fi']"
American Gigolo (1980),['Drama'],['Drama']
Anguish (Angustia) (1986),[],['Horror']
"Blood Spattered Bride, The (La Novia Ensangrentada) (1972)",['Horror'],['Horror']
City of the Living Dead (Paura nella città dei morti viventi) (1980),['Horror'],['Horror']
"Endless Summer, The (1966)",['Documentary'],['Documentary']
"Guns of Navarone, The (1961)","['Action', 'Drama', 'War']","['Action', 'Drama', 'War']"
Blow-Out (La Grande Bouffe) (1973),[],['Drama']
Lured (1947),[],['Crime']
Pandora and the Flying Dutchman (1951),['Drama'],['Drama']
Quatermass and the Pit (1967),['Comedy'],['Sci-Fi']
Quatermass II (1957),[],"['Sci-Fi', 'Thriller']"
Puppet Master (1989),"['Horror', 'Sci-Fi', 'Thriller']","['Horror', 'Sci-Fi', 'Thriller']"
Puppet Master II (1990),"['Horror', 'Sci-Fi', 'Thriller']","['Horror', 'Sci-Fi', 'Thriller']"
Puppet Master III: Toulon's Revenge (1991),"['Horror', 'Sci-Fi', 'Thriller']","['Horror', 'Sci-Fi', 'Thriller']"
Puppet Master 4 (1993),"['Horror', 'Sci-Fi', 'Thriller']","['Horror', 'Sci-Fi', 'Thriller']"
Puppet Master 5: The Final Chapter (1994),"['Horror', 'Sci-Fi', 'Thriller']","['Horror', 'Sci-Fi', 'Thriller']"
Curse of the Puppet Master (1998),"['Horror', 'Sci-Fi', 'Thriller']","['Horror', 'Sci-Fi', 'Thriller']"
Retro Puppetmaster (1999),[],"['Horror', 'Sci-Fi', 'Thriller']"
Rent-A-Cop (1988),['Action'],"['Action', 'Comedy']"
Romeo and Juliet (1968),['Romance'],"['Drama', 'Romance']"
Stay Tuned (1992),[],['Comedy']
"Story of G.I. Joe, The (1945)",[],['War']
Blazing Saddles (1974),[],"['Comedy', 'Western']"
Benji (1974),"['Adventure', ""Children's""]","['Adventure', ""Children's""]"
Benji the Hunted (1987),['Adventure'],"['Adventure', ""Children's""]"
For the Love of Benji (1977),"['Adventure', ""Children's""]","['Adventure', ""Children's""]"
White Christmas (1954),['Drama'],['Musical']
Eraserhead (1977),"[""Children's""]","['Drama', 'Horror']"
Baraka (1992),[],['Documentary']
"Man with the Golden Arm, The (1955)",['Drama'],['Drama']
"Decline of Western Civilization, The (1981)",['Documentary'],['Documentary']
"Decline of Western Civilization Part II: The Metal Years, The (1988)",['Documentary'],['Documentary']
For a Few Dollars More (1965),['Western'],['Western']
Magnum Force (1973),['Western'],['Western']
Blood Simple (1984),['Drama'],"['Drama', 'Film-Noir']"
"Fabulous Baker Boys, The (1989)",['Drama'],"['Drama', 'Romance']"
Prizzi's Honor (1985),"['Comedy', 'Drama', 'Romance']","['Comedy', 'Drama', 'Romance']"
Flatliners (1990),[],['Thriller']
Light Years (1988),['Sci-Fi'],['Sci-Fi']
Porky's (1981),['Comedy'],['Comedy']
Porky's II: The Next Day (1983),['Comedy'],['Comedy']
Porky's Revenge (1985),['Comedy'],['Comedy']
Private School (1983),['Comedy'],['Comedy']
Class of Nuke 'Em High (1986),['Comedy'],"['Comedy', 'Horror']"
"Toxic Avenger, The (1985)","['Comedy', 'Horror']","['Comedy', 'Horror']"
"Toxic Avenger, Part II, The (1989)","['Comedy', 'Horror']","['Comedy', 'Horror']"
"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)","['Comedy', 'Horror']","['Comedy', 'Horror']"
Night of the Creeps (1986),['Horror'],"['Comedy', 'Horror', 'Sci-Fi']"
Predator 2 (1990),"['Action', 'Sci-Fi', 'Thriller']","['Action', 'Sci-Fi', 'Thriller']"
"Running Man, The (1987)","['Action', 'Adventure', 'Sci-Fi']","['Action', 'Adventure', 'Sci-Fi']"
Starman (1984),['Sci-Fi'],"['Adventure', 'Drama', 'Romance', 'Sci-Fi']"
"Brother from Another Planet, The (1984)","['Drama', 'Sci-Fi']","['Drama', 'Sci-Fi']"
Alien Nation (1988),"['Action', 'Horror', 'Sci-Fi']","['Crime', 'Drama', 'Sci-Fi']"
Mad Max (1979),"['Action', 'Sci-Fi']","['Action', 'Sci-Fi']"
Mad Max 2 (a.k.a. The Road Warrior) (1981),['Action'],"['Action', 'Sci-Fi']"
Mad Max Beyond Thunderdome (1985),"['Action', 'Sci-Fi']","['Action', 'Sci-Fi']"
Bird on a Wire (1990),['Action'],"['Action', 'Adventure', 'Romance', 'Thriller']"
Angel Heart (1987),['Thriller'],"['Film-Noir', 'Mystery', 'Thriller']"
Nine 1/2 Weeks (1986),['Drama'],['Drama']
Firestarter (1984),['Sci-Fi'],"['Horror', 'Thriller']"
Sleepwalkers (1992),[],['Horror']
Action Jackson (1988),"['Action', 'Comedy']","['Action', 'Comedy']"
Sarafina! (1992),[],['Drama']
Soapdish (1991),[],['Comedy']
"Long Walk Home, The (1990)",['Drama'],['Drama']
Clara's Heart (1988),['Drama'],['Drama']
Burglar (1987),['Comedy'],['Comedy']
Fatal Beauty (1987),[],"['Action', 'Crime']"
Gone in 60 Seconds (2000),"['Drama', 'Romance']","['Action', 'Crime']"
American Pimp (1999),"['Comedy', 'Drama']",['Documentary']
Love's Labour's Lost (2000),"['Comedy', 'Romance']","['Comedy', 'Romance']"
Sunshine (1999),[],['Drama']
Trixie (1999),[],['Comedy']
Live Virgin (1999),['Comedy'],['Comedy']
Hamlet (1990),['Drama'],['Drama']
Coming Home (1978),['Drama'],"['Drama', 'War']"
American Pop (1981),"['Animation', 'Musical']","['Animation', 'Musical']"
Assault on Precinct 13 (1976),[],"['Action', 'Thriller']"
Near Dark (1987),['Horror'],"['Comedy', 'Horror']"
One False Move (1991),['Drama'],['Thriller']
Shaft (1971),"['Action', 'Crime']","['Action', 'Crime']"
"Conversation, The (1974)",[],"['Drama', 'Mystery']"
Cutter's Way (1981),['Drama'],"['Drama', 'Thriller']"
"Fury, The (1978)",[],['Horror']
"Paper Chase, The (1973)",['Drama'],['Drama']
Prince of the City (1981),[],['Drama']
Serpico (1973),[],"['Crime', 'Drama']"
"Big Carnival, The (1951)",[],['Drama']
Lonely Are the Brave (1962),['Drama'],"['Drama', 'Western']"
"Sugarland Express, The (1974)",['Drama'],['Drama']
Trouble in Paradise (1932),"['Comedy', 'Romance']","['Comedy', 'Romance']"
Big Trouble in Little China (1986),['Comedy'],"['Action', 'Comedy']"
Badlands (1973),[],"['Crime', 'Drama']"
"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",['Drama'],"['Drama', 'War']"
Boys and Girls (2000),"['Comedy', 'Drama']","['Comedy', 'Romance']"
Shaft (2000),"['Action', 'Crime']","['Action', 'Crime']"
Titan A.E. (2000),[],"['Adventure', 'Animation', 'Sci-Fi']"
Butterfly (La Lengua de las Mariposas) (2000),['Drama'],"['Drama', 'War']"
Jesus' Son (1999),[],['Drama']
"Match, The (1999)",[],"['Comedy', 'Romance']"
Time Regained (Le Temps Retrouvé) (1999),['Drama'],['Drama']
Boricua's Bond (2000),[],['Drama']
Chicken Run (2000),"['Action', 'Comedy']","['Animation', ""Children's"", 'Comedy']"
"Me, Myself and Irene (2000)",['Comedy'],['Comedy']
"Patriot, The (2000)",[],"['Action', 'Drama', 'War']"
"Adventures of Rocky and Bullwinkle, The (2000)","[""Children's"", 'Comedy']","['Animation', ""Children's"", 'Comedy']"
"Perfect Storm, The (2000)","['Action', 'Adventure', 'Thriller']","['Action', 'Adventure', 'Thriller']"
"Golden Bowl, The (2000)",[],['Drama']
Asylum (1972),[],['Horror']
Communion (1989),['Drama'],"['Drama', 'Sci-Fi', 'Thriller']"
Fun and Fancy Free (1947),"[""Children's""]","['Animation', ""Children's"", 'Musical']"
"Kentucky Fried Movie, The (1977)","['Animation', ""Children's""]",['Comedy']
"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)","['Crime', 'Drama']","['Crime', 'Drama']"
Daughter of Dr. Jeckyll (1957),['Horror'],['Horror']
F/X (1986),[],"['Action', 'Crime', 'Thriller']"
F/X 2 (1992),[],"['Action', 'Crime', 'Thriller']"
"Hot Spot, The (1990)",['Drama'],"['Drama', 'Romance']"
Missing in Action (1984),"['Action', 'War']","['Action', 'War']"
Missing in Action 2: The Beginning (1985),"['Action', 'War']","['Action', 'War']"
Braddock: Missing in Action III (1988),"['Action', 'War']","['Action', 'War']"
Thunderbolt and Lightfoot (1974),[],['Action']
Dreamscape (1984),['Sci-Fi'],"['Adventure', 'Crime', 'Sci-Fi', 'Thriller']"
"Golden Voyage of Sinbad, The (1974)","['Action', 'Adventure']","['Action', 'Adventure']"
Hatchet For the Honeymoon (Rosso Segno Della Follia) (1969),[],['Horror']
House Party (1990),['Comedy'],['Comedy']
House Party 2 (1991),['Comedy'],['Comedy']
Make Mine Music (1946),"['Animation', ""Children's"", 'Musical']","['Animation', ""Children's"", 'Musical']"
Melody Time (1948),"[""Children's""]","['Animation', ""Children's"", 'Musical']"
Nekromantik (1987),['Comedy'],"['Comedy', 'Horror']"
On Our Merry Way (1948),[],"['Comedy', 'Drama']"
Project Moon Base (1953),['Sci-Fi'],['Sci-Fi']
Rocketship X-M (1950),[],['Sci-Fi']
Shaft in Africa (1973),"['Action', 'Crime']","['Action', 'Crime']"
Shaft's Big Score! (1972),"['Action', 'Crime']","['Action', 'Crime']"
Croupier (1998),[],"['Crime', 'Drama']"
"Kid, The (2000)",['Comedy'],['Comedy']
Scary Movie (2000),"[""Children's"", 'Comedy']","['Comedy', 'Horror']"
But I'm a Cheerleader (1999),['Comedy'],['Comedy']
Shower (Xizhao) (1999),[],['Comedy']
Blowup (1966),[],"['Drama', 'Mystery']"
"Pawnbroker, The (1965)",[],['Drama']
Groove (2000),[],['Drama']
Footloose (1984),['Sci-Fi'],['Drama']
Duel in the Sun (1946),['Drama'],['Western']
X-Men (2000),['Action'],"['Action', 'Sci-Fi']"
Chuck & Buck (2000),[],"['Comedy', 'Drama']"
"Five Senses, The (1999)",['Drama'],['Drama']
"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)",[],"['Romance', 'Thriller']"
"In Crowd, The (2000)",['Comedy'],['Thriller']
